0.704868,-0.386271,-0.003855
1.100259,-0.806798,0.002990
1.277624,-1.244288,0.017071
1.311699,-1.684795,0.035758
1.262120,-2.117389,0.057132
1.175128,-2.533792,0.079869
1.085334,-2.928030,0.103131
1.017365,-3.296003,0.126469
0.987582,-3.635268,0.149727
1.005674,-3.944810,0.172962
1.075918,-4.224596,0.196391
1.198414,-4.475396,0.220331
1.370154,-4.698571,0.245155
1.585950,-4.895893,0.271251
1.839186,-5.069385,0.298997
2.122459,-5.221201,0.328741
2.428110,-5.353535,0.360782
2.748581,-5.468533,0.395368
3.076721,-5.568243,0.432681
3.405989,-5.654500,0.472856
3.730595,-5.729054,0.515951
4.045580,-5.793553,0.561961
4.346838,-5.849370,0.610840
4.631108,-5.897698,0.662495
4.895941,-5.939553,0.716790
5.139634,-5.975790,0.773560
5.361168,-6.007114,0.832606
5.560115,-6.034071,0.893717
5.736565,-6.057125,0.956659
5.891036,-6.076652,1.021186
6.024416,-6.092929,1.087050
6.137858,-6.106158,1.154003
6.232714,-6.116485,1.221799
6.310494,-6.124009,1.290198
6.372800,-6.128827,1.358964
6.421283,-6.130971,1.427877
6.457598,-6.130446,1.496728
6.483377,-6.127270,1.565321
6.500200,-6.121454,1.633468
6.509577,-6.113011,1.701001
6.512933,-6.101954,1.767761
6.511600,-6.088301,1.833605
6.506807,-6.072074,1.898405
6.499681,-6.053302,1.962044
6.491246,-6.032021,2.024420
6.482432,-6.008277,2.085440
6.474046,-5.982112,2.145028
6.466814,-5.953575,2.203116
6.461406,-5.922732,2.259646
6.458376,-5.889646,2.314570
6.458201,-5.854380,2.367851
6.461260,-5.816988,2.419462
6.467914,-5.777529,2.469383
6.478500,-5.736080,2.517595
6.493284,-5.692725,2.564092
6.512446,-5.647544,2.608874
6.536112,-5.600612,2.651946
6.564381,-5.552003,2.693323
6.597318,-5.501786,2.733020
6.634969,-5.450030,2.771060
6.677352,-5.396801,2.807468
6.724466,-5.342163,2.842274
6.776293,-5.286177,2.875512
6.832807,-5.228905,2.907216
6.893931,-5.170397,2.937428
6.959613,-5.110708,2.966189
7.029769,-5.049887,2.993545
7.104334,-4.987990,3.019540
7.183191,-4.925066,3.044224
7.265896,-4.861012,3.067669
7.352711,-4.795916,3.089904
7.443345,-4.729743,3.110992
7.537655,-4.662479,3.130986
7.635983,-4.594334,3.149909
7.737991,-4.525423,3.167824
7.842388,-4.455437,3.184853
7.949926,-4.384601,3.200996
8.060585,-4.313134,3.216291
8.173829,-4.241151,3.230812
8.289156,-4.168738,3.244629
8.406154,-4.095965,3.257807
8.524488,-4.022887,3.270409
8.643885,-3.949546,3.282493
8.764127,-3.875976,3.294114
8.885036,-3.802202,3.305325
9.006468,-3.728246,3.316178
9.128307,-3.654121,3.326722
9.250454,-3.579843,3.337004
9.372723,-3.505772,3.347023
9.495092,-3.431436,3.356886
9.617535,-3.356846,3.366632
9.740018,-3.282025,3.376304
9.862480,-3.206993,3.385940
9.984718,-3.131722,3.395579
10.106720,-3.056213,3.405261
10.228451,-2.980497,3.415021
10.349810,-2.904593,3.424896
10.470628,-2.828487,3.434927
10.590859,-2.752191,3.445144
10.710607,-2.675795,3.455566
10.829220,-2.599081,3.466255
10.946984,-2.522181,3.477210
11.063919,-2.445192,3.488451
11.179632,-2.368082,3.500019
11.293837,-2.290794,3.511950
11.406628,-2.213382,3.524253
11.518058,-2.135969,3.536933
11.627870,-2.058619,3.550017
11.735603,-1.981206,3.563537
11.840950,-1.903907,3.577504
11.943912,-1.826834,3.591924
12.044168,-1.750019,3.606820
12.141723,-1.673542,3.622204
12.236376,-1.597290,3.638112
12.327911,-1.521601,3.654524
12.416202,-1.446518,3.671450
12.501153,-1.372064,3.688901
12.582739,-1.298257,3.706881
12.660952,-1.225098,3.725395
12.735820,-1.152574,3.744446
12.807554,-1.080743,3.764029
12.876626,-1.009849,3.784139
12.942871,-0.939857,3.804785
13.006263,-0.870759,3.825965
13.066792,-0.802517,3.847679
13.124517,-0.735098,3.869923
13.179550,-0.668469,3.892689
13.232091,-0.602638,3.915971
13.282495,-0.537717,3.939763
13.330714,-0.473696,3.964060
13.376728,-0.410524,3.988859
13.420591,-0.348156,4.014152
13.462438,-0.286549,4.039936
13.502397,-0.225664,4.066205
13.540482,-0.165521,4.092945
13.576796,-0.106099,4.120147
13.611353,-0.047324,4.147806
13.644293,0.010827,4.175908
13.675662,0.068395,4.204447
13.705522,0.125418,4.233412
13.733899,0.181954,4.262800
13.760843,0.238054,4.292600
13.786457,0.293714,4.322799
13.810760,0.348966,4.353388
13.833786,0.403835,4.384356
13.855554,0.458345,4.415695
13.876087,0.512514,4.447393
13.895473,0.566256,4.479432
13.913757,0.619539,4.511802
13.930910,0.672457,4.544503
13.946830,0.725037,4.577528
13.961542,0.777278,4.610865
13.975101,0.829088,4.644490
13.987505,0.880442,4.678395
13.998778,0.931410,4.712576
14.008855,0.981997,4.747021
14.017690,1.032220,4.781720
14.025284,1.082094,4.816657
14.031643,1.131641,4.851819
14.036809,1.180880,4.887190
14.040960,1.229702,4.922747
14.044217,1.278057,4.958477
14.046542,1.326035,4.994377
14.047933,1.373656,5.030433
14.048406,1.420948,5.066631
14.048069,1.467854,5.102948
14.047012,1.514382,5.139373
14.045228,1.560622,5.175898
14.042762,1.606609,5.212509
14.039697,1.652361,5.249191
14.036087,1.697912,5.285929
14.031985,1.743296,5.322710
14.027470,1.788541,5.359519
14.022692,1.833598,5.396338
14.017707,1.878490,5.433159
14.012540,1.923261,5.469973
14.007220,1.967933,5.506768
14.001796,2.012522,5.543534
